resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,circuitId
20320,728,310,176,15,0,\N,W,21,0,0,\N,\N,\N,\N,\N,\N,3,56
20321,728,410,172,17,0,\N,W,22,0,0,\N,\N,\N,\N,\N,\N,54,56
20322,728,305,26,\N,0,\N,W,23,0,0,\N,\N,\N,\N,\N,\N,54,56
17626,729,289,66,17,2,1,1,1,9,80,11:02.1,7862100,\N,\N,\N,\N,1,39
17627,729,401,172,5,10,2,2,2,6,80,27.2,7889300,\N,\N,\N,\N,1,39
17628,729,403,6,1,9,3,3,3,4,80,+1:21.1,7943200,\N,\N,\N,\N,1,39
17629,729,394,6,2,12,4,4,4,3,79,\N,\N,\N,\N,\N,\N,11,39
17630,729,408,170,7,15,5,5,5,2,78,\N,\N,\N,\N,\N,\N,12,39
17631,729,430,95,14,14,6,6,6,1,76,\N,\N,\N,\N,\N,\N,14,39
17632,729,347,95,11,13,7,7,7,0,75,\N,\N,\N,\N,\N,\N,15,39
17633,729,453,170,21,7,8,8,8,0,70,\N,\N,\N,\N,\N,\N,88,39
17634,729,373,172,4,3,9,9,9,0,70,\N,\N,\N,\N,\N,\N,88,39
17635,729,454,6,3,11,\N,R,10,0,73,\N,\N,\N,\N,\N,\N,3,39
17636,729,386,66,18,7,\N,R,11,0,71,\N,\N,\N,\N,\N,\N,3,39
17637,729,404,172,9,6,\N,R,12,0,61,\N,\N,\N,\N,\N,\N,3,39
17638,729,418,172,10,16,\N,R,13,0,54,\N,\N,\N,\N,\N,\N,86,39
17639,729,455,99,16,20,\N,N,14,0,52,\N,\N,\N,\N,\N,\N,62,39
17640,729,364,95,12,8,\N,R,15,0,47,\N,\N,\N,\N,\N,\N,6,39
17641,729,360,170,6,5,\N,R,16,0,21,\N,\N,\N,\N,\N,\N,6,39
17642,729,456,26,20,17,\N,R,17,0,12,\N,\N,\N,\N,\N,\N,54,39
17643,729,341,26,19,1,\N,R,18,0,8,\N,\N,\N,\N,\N,\N,3,39
17644,729,356,172,8,4,\N,R,19,0,4,\N,\N,\N,\N,\N,\N,3,39
17645,729,457,95,15,10,\N,R,20,0,2,\N,\N,\N,\N,\N,\N,3,39
17646,729,458,95,16,0,\N,W,21,0,0,\N,\N,\N,\N,\N,\N,54,39
17647,729,427,172,21,0,\N,W,22,0,0,\N,\N,\N,\N,\N,\N,54,39
17648,730,360,170,14,3,1,1,1,9,100,46:29.7,9989700,\N,\N,\N,\N,1,6
17649,730,403,6,36,9,2,2,2,6,100,1.3,9991000,\N,\N,\N,\N,1,6
17650,730,385,6,38,10,3,3,3,4,100,+1:24.1,10073800,\N,\N,\N,\N,1,6
17651,730,341,26,28,11,4,4,4,3,99,\N,\N,\N,\N,\N,\N,11,6
17652,730,347,95,2,18,5,5,5,2,93,\N,\N,\N,\N,\N,\N,17,6
17653,730,289,66,10,2,6,6,6,1,92,\N,\N,\N,\N,\N,\N,5,6
17654,730,435,6,40,4,7,7,7,0,90,\N,\N,\N,\N,\N,\N,51,6
17655,730,356,172,22,6,8,8,8,0,77,\N,\N,\N,\N,\N,\N,3,6
17656,730,404,172,34,8,\N,R,9,0,64,\N,\N,\N,\N,\N,\N,48,6
17657,730,373,172,18,1,\N,R,10,0,55,\N,\N,\N,\N,\N,\N,8,6
17658,730,456,26,26,12,\N,R,11,0,44,\N,\N,\N,\N,\N,\N,22,6
17659,730,408,170,16,19,\N,R,12,0,43,\N,\N,\N,\N,\N,\N,6,6
17660,730,401,172,20,17,\N,R,13,0,24,\N,\N,\N,\N,\N,\N,44,6
17661,730,364,95,4,5,\N,R,14,0,0,\N,\N,\N,\N,\N,\N,3,6
17662,730,427,172,30,7,\N,R,15,0,0,\N,\N,\N,\N,\N,\N,3,6
17663,730,386,66,8,14,\N,R,16,0,0,\N,\N,\N,\N,\N,\N,3,6
17664,730,346,172,46,0,\N,F,17,0,0,\N,\N,\N,\N,\N,\N,81,6
17665,730,453,66,24,0,\N,F,18,0,0,\N,\N,\N,\N,\N,\N,81,6
17666,730,418,176,32,0,\N,F,19,0,0,\N,\N,\N,\N,\N,\N,81,6
17667,730,430,95,44,0,\N,F,20,0,0,\N,\N,\N,\N,\N,\N,81,6
17668,730,425,172,42,0,\N,F,21,0,0,\N,\N,\N,\N,\N,\N,81,6
17669,730,454,6,40,0,\N,W,22,0,0,\N,\N,\N,\N,\N,\N,54,6
17670,730,424,175,6,0,\N,W,23,0,0,\N,\N,\N,\N,\N,\N,54,6
17671,730,459,66,12,0,\N,W,24,0,0,\N,\N,\N,\N,\N,\N,54,6
17672,731,373,172,16,13,1,1,1,9,32,07:32.3,7652300,\N,\N,\N,\N,1,13
17673,731,289,66,1,1,2,2,2,6,32,44.1,7696400,\N,\N,\N,\N,1,13
17674,731,403,6,9,4,3,3,3,4,32,+2:06.5,7778800,\N,\N,\N,\N,1,13
17675,731,454,6,12,7,4,4,4,3,32,+2:06.6,7778900,\N,\N,\N,\N,1,13
17676,731,341,26,5,11,5,5,5,2,31,\N,\N,\N,\N,\N,\N,11,13
17677,731,356,172,15,15,6,6,6,1,30,\N,\N,\N,\N,\N,\N,12,13
17678,731,430,95,7,13,7,7,7,0,30,\N,\N,\N,\N,\N,\N,12,13
17679,731,427,172,18,16,8,8,8,0,30,\N,\N,\N,\N,\N,\N,12,13
17680,731,376,172,19,18,9,9,9,0,29,\N,\N,\N,\N,\N,\N,13,13
17681,731,346,172,22,17,10,10,10,0,29,\N,\N,\N,\N,\N,\N,13,13
17682,731,436,172,4,19,11,11,11,0,16,\N,\N,\N,\N,\N,\N,116,13
17683,731,401,172,17,3,\N,R,12,0,25,\N,\N,\N,\N,\N,\N,3,13
17684,731,435,6,10,6,\N,R,13,0,25,\N,\N,\N,\N,\N,\N,3,13
17685,731,386,66,2,9,\N,R,14,0,22,\N,\N,\N,\N,\N,\N,6,13
17686,731,408,170,26,10,\N,R,15,0,22,\N,\N,\N,\N,\N,\N,6,13
17687,731,360,170,25,2,\N,R,16,0,19,\N,\N,\N,\N,\N,\N,67,13
17688,731,418,176,21,8,\N,R,17,0,13,\N,\N,\N,\N,\N,\N,54,13
17689,731,404,172,20,5,\N,R,18,0,8,\N,\N,\N,\N,\N,\N,22,13
17690,731,394,6,11,14,\N,R,19,0,3,\N,\N,\N,\N,\N,\N,80,13
17691,731,364,176,23,0,\N,W,20,0,0,\N,\N,\N,\N,\N,\N,54,13
17692,731,459,66,3,0,\N,W,21,0,0,\N,\N,\N,\N,\N,\N,54,13
17693,731,453,66,4,0,\N,W,22,0,0,\N,\N,\N,\N,\N,\N,54,13
17694,731,460,66,4,0,\N,W,23,0,0,\N,\N,\N,\N,\N,\N,54,13
17695,731,456,26,6,0,\N,W,24,0,0,\N,\N,\N,\N,\N,\N,54,13
17696,731,461,95,8,0,\N,W,25,0,0,\N,\N,\N,\N,\N,\N,54,13
17697,731,347,95,24,0,\N,W,26,0,0,\N,\N,\N,\N,\N,\N,54,13
17698,732,364,95,30,6,1,1,1,9,54,07:05.5,7625500,\N,\N,\N,\N,1,53
17699,732,408,170,24,11,2,2,2,6,53,\N,\N,\N,\N,\N,\N,11,53
17700,732,386,66,10,10,3,3,3,4,52,\N,\N,\N,\N,\N,\N,12,53
17701,732,360,170,22,3,4,4,4,3,51,\N,\N,\N,\N,\N,\N,13,53
17702,732,341,26,18,5,5,5,5,2,51,\N,\N,\N,\N,\N,\N,13,53
17703,732,430,95,38,17,6,6,6,1,51,\N,\N,\N,\N,\N,\N,13,53
17704,732,427,172,28,13,7,7,7,0,50,\N,\N,\N,\N,\N,\N,14,53
17705,732,401,172,14,12,8,8,8,0,48,\N,\N,\N,\N,\N,\N,16,53
17706,732,289,66,8,2,9,9,9,0,44,\N,\N,\N,\N,\N,\N,88,53
17707,732,347,95,32,9,\N,R,10,0,43,\N,\N,\N,\N,\N,\N,69,53
17708,732,373,172,12,1,\N,R,11,0,34,\N,\N,\N,\N,\N,\N,22,53
17709,732,453,87,42,16,\N,R,12,0,28,\N,\N,\N,\N,\N,\N,3,53
17710,732,456,26,20,14,\N,R,13,0,21,\N,\N,\N,\N,\N,\N,51,53
17711,732,418,176,34,7,\N,R,14,0,15,\N,\N,\N,\N,\N,\N,25,53
17712,732,356,172,26,4,\N,R,15,0,11,\N,\N,\N,\N,\N,\N,22,53
17713,732,346,176,40,15,\N,R,16,0,6,\N,\N,\N,\N,\N,\N,8,53
17714,732,404,172,36,8,\N,R,17,0,1,\N,\N,\N,\N,\N,\N,29,53
17715,732,397,32,16,0,\N,W,18,0,0,\N,\N,\N,\N,\N,\N,54,53
17716,732,459,66,\N,0,\N,W,19,0,0,\N,\N,\N,\N,\N,\N,54,53
17717,732,462,95,\N,0,\N,W,20,0,0,\N,\N,\N,\N,\N,\N,54,53
17718,732,446,172,\N,0,\N,W,21,0,0,\N,\N,\N,\N,\N,\N,54,53
17719,732,437,170,\N,0,\N,W,22,0,0,\N,\N,\N,\N,\N,\N,54,53
17720,733,373,172,20,1,1,1,1,9,75,26:20.8,8780800,\N,\N,\N,\N,1,58
17721,733,341,26,24,2,2,2,2,6,75,49.2,8830000,\N,\N,\N,\N,1,58
17722,733,360,170,16,4,3,3,3,4,75,+1:44.8,8885600,\N,\N,\N,\N,1,58
17723,733,289,66,12,5,4,4,4,3,75,+1:56.8,8897600,\N,\N,\N,\N,1,58
17724,733,356,172,30,9,5,5,5,2,74,\N,\N,\N,\N,\N,\N,11,58
17725,733,408,170,18,13,6,6,6,1,74,\N,\N,\N,\N,\N,\N,11,58
17726,733,418,172,34,14,7,7,7,0,74,\N,\N,\N,\N,\N,\N,11,58
17727,733,401,172,22,10,8,8,8,0,74,\N,\N,\N,\N,\N,\N,11,58
17728,733,364,95,8,6,9,9,9,0,73,\N,\N,\N,\N,\N,\N,12,58
17729,733,453,170,42,15,10,10,10,0,72,\N,\N,\N,\N,\N,\N,13,58
17730,733,438,99,40,19,11,11,11,0,71,\N,\N,\N,\N,\N,\N,14,58
17731,733,437,170,36,16,12,12,12,0,71,\N,\N,\N,\N,\N,\N,14,58
17732,733,386,66,14,8,13,13,13,0,70,\N,\N,\N,\N,\N,\N,15,58
17733,733,430,95,54,17,14,14,14,0,69,\N,\N,\N,\N,\N,\N,16,58
17734,733,463,172,46,20,15,15,15,0,64,\N,\N,\N,\N,\N,\N,45,58
17735,733,404,172,32,3,16,16,16,0,61,\N,\N,\N,\N,\N,\N,111,58
17736,733,403,6,2,12,\N,R,17,0,47,\N,\N,\N,\N,\N,\N,5,58
17737,733,456,26,26,11,\N,R,18,0,35,\N,\N,\N,\N,\N,\N,84,58
17738,733,347,95,10,7,\N,R,19,0,27,\N,\N,\N,\N,\N,\N,24,58
17739,733,455,176,44,21,\N,R,20,0,11,\N,\N,\N,\N,\N,\N,23,58
17740,733,464,172,48,18,\N,R,21,0,6,\N,\N,\N,\N,\N,\N,5,58
17741,733,465,172,48,0,\N,W,22,0,0,\N,\N,\N,\N,\N,\N,54,58
17742,733,427,172,28,0,\N,W,23,0,0,\N,\N,\N,\N,\N,\N,54,58
17743,733,436,99,38,0,\N,W,24,0,0,\N,\N,\N,\N,\N,\N,54,58
17744,733,465,97,50,0,\N,W,25,0,0,\N,\N,\N,\N,\N,\N,54,58
17745,733,346,176,52,0,\N,W,26,0,0,\N,\N,\N,\N,\N,\N,54,58
17746,734,289,66,11,2,1,1,1,9,15,38:45.3,9525300,\N,\N,\N,\N,1,20
17747,734,341,26,14,4,2,2,2,6,15,2.5,9527800,\N,\N,\N,\N,1,20
17748,734,364,95,7,1,3,3,3,4,15,4.4,9529700,\N,\N,\N,\N,1,20
17749,734,373,172,5,3,4,4,4,3,15,42.1,9567400,\N,\N,\N,\N,1,20
17750,734,360,170,9,5,5,5,5,2,15,+1:19.6,9604900,\N,\N,\N,\N,1,20
17751,734,454,6,3,10,6,6,6,1,15,+1:23.8,9609100,\N,\N,\N,\N,1,20
17752,734,347,95,8,6,7,7,7,0,15,+4:37.3,9802600,\N,\N,\N,\N,1,20
17753,734,386,66,12,7,8,8,8,0,15,+5:00.1,9825400,\N,\N,\N,\N,1,20
17754,734,408,170,10,23,9,9,9,0,15,+5:07.0,9832300,\N,\N,\N,\N,1,20
17755,734,394,6,2,13,10,10,10,0,15,+8:14.7,10020000,\N,\N,\N,\N,1,20
17756,734,437,170,25,16,11,11,11,0,15,+8:15.3,10020600,\N,\N,\N,\N,1,20
17757,734,346,172,19,17,12,12,12,0,15,+8:15.5,10020800,\N,\N,\N,\N,1,20
17758,734,430,95,18,8,13,13,13,0,15,+9:11.8,10077100,\N,\N,\N,\N,1,20
17759,734,466,95,32,14,14,14,14,0,14,\N,\N,\N,\N,\N,\N,11,20
17760,734,425,95,26,15,15,15,15,0,14,\N,\N,\N,\N,\N,\N,11,20
17761,734,376,100,21,25,16,16,16,0,14,\N,\N,\N,\N,\N,\N,11,20
17762,734,453,170,20,21,\N,R,17,0,10,\N,\N,\N,\N,\N,\N,22,20
17763,734,403,6,1,12,\N,R,18,0,9,\N,\N,\N,\N,\N,\N,22,20
17764,734,356,34,16,24,\N,R,19,0,9,\N,\N,\N,\N,\N,\N,37,20
17765,734,465,97,27,19,\N,R,20,0,7,\N,\N,\N,\N,\N,\N,22,20
17766,734,456,26,15,9,\N,R,21,0,4,\N,\N,\N,\N,\N,\N,6,20
17767,734,427,172,17,11,\N,R,22,0,4,\N,\N,\N,\N,\N,\N,6,20
17768,734,385,6,4,18,\N,R,23,0,4,\N,\N,\N,\N,\N,\N,3,20
17769,734,461,176,28,20,\N,R,24,0,4,\N,\N,\N,\N,\N,\N,51,20
17770,734,428,170,31,22,\N,R,25,0,2,\N,\N,\N,\N,\N,\N,6,20
17771,734,401,172,6,26,\N,R,26,0,0,\N,\N,\N,\N,\N,\N,3,20
17772,734,464,172,29,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,20
17773,734,455,176,34,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,20
17774,734,463,172,30,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,20
17775,734,445,176,34,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,20
17776,734,459,66,33,0,\N,W,31,0,0,\N,\N,\N,\N,\N,\N,54,20
17777,735,289,66,14,2,1,1,1,9,86,29:08.4,8948400,\N,\N,\N,\N,1,14
17778,735,386,66,12,3,2,2,2,6,86,29.8,8978200,\N,\N,\N,\N,1,14
17779,735,360,170,28,4,3,3,3,4,86,57.8,9006200,\N,\N,\N,\N,1,14
17780,735,435,6,8,10,4,4,4,3,86,58.2,9006600,\N,\N,\N,\N,1,14
17781,735,394,6,2,18,5,5,5,2,86,+1:31.3,9039700,\N,\N,\N,\N,1,14
17782,735,347,95,18,9,6,6,6,1,85,\N,\N,\N,\N,\N,\N,11,14
17783,735,408,170,30,12,7,7,7,0,85,\N,\N,\N,\N,\N,\N,11,14
17784,735,385,6,6,17,8,8,8,0,84,\N,\N,\N,\N,\N,\N,12,14
17785,735,425,172,24,14,9,9,9,0,84,\N,\N,\N,\N,\N,\N,12,14
17786,735,430,95,32,20,10,10,10,0,81,\N,\N,\N,\N,\N,\N,15,14
17787,735,403,6,10,15,11,11,11,0,81,\N,\N,\N,\N,\N,\N,15,14
17788,735,418,176,38,6,12,12,12,0,77,\N,\N,\N,\N,\N,\N,19,14
17789,735,364,95,16,7,13,13,13,0,66,\N,\N,\N,\N,\N,\N,24,14
17790,735,454,6,4,11,14,14,14,0,63,\N,\N,\N,\N,\N,\N,80,14
17791,735,404,172,40,5,\N,R,15,0,45,\N,\N,\N,\N,\N,\N,22,14
17792,735,341,26,46,8,\N,R,16,0,42,\N,\N,\N,\N,\N,\N,5,14
17793,735,456,26,44,13,\N,R,17,0,41,\N,\N,\N,\N,\N,\N,5,14
17794,735,401,172,22,16,\N,R,18,0,25,\N,\N,\N,\N,\N,\N,6,14
17795,735,438,99,48,21,\N,R,19,0,18,\N,\N,\N,\N,\N,\N,5,14
17796,735,427,172,36,19,\N,R,20,0,17,\N,\N,\N,\N,\N,\N,10,14
17797,735,373,172,20,1,\N,R,21,0,12,\N,\N,\N,\N,\N,\N,6,14
17798,735,464,176,60,0,\N,F,22,0,0,\N,\N,\N,\N,\N,\N,81,14
17799,735,465,97,56,0,\N,F,23,0,0,\N,\N,\N,\N,\N,\N,81,14
17800,735,460,172,52,0,\N,F,24,0,0,\N,\N,\N,\N,\N,\N,81,14
17801,735,437,170,62,0,\N,F,25,0,0,\N,\N,\N,\N,\N,\N,81,14
17802,735,346,176,42,0,\N,F,26,0,0,\N,\N,\N,\N,\N,\N,81,14
17803,735,467,172,54,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,14
17804,735,444,174,50,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,14
17805,735,463,172,26,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,14
17806,735,439,86,34,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,14
17807,735,442,177,58,0,\N,W,31,0,0,\N,\N,\N,\N,\N,\N,54,14
17808,736,373,172,8,1,1,1,1,9,100,07:13.0,7633000,\N,\N,\N,\N,1,46
17809,736,289,66,4,3,2,2,2,6,100,9.2,7642200,\N,\N,\N,\N,1,46
17810,736,360,170,21,6,3,3,3,4,99,\N,\N,\N,\N,\N,\N,11,46
17811,736,356,34,17,5,4,4,4,3,99,\N,\N,\N,\N,\N,\N,11,46
17812,736,364,95,10,4,5,5,5,2,99,\N,\N,\N,\N,\N,\N,11,46
17813,736,418,176,16,7,6,6,6,1,99,\N,\N,\N,\N,\N,\N,11,46
17814,736,408,170,22,10,7,7,7,0,97,\N,\N,\N,\N,\N,\N,13,46
17815,736,404,172,15,16,8,8,8,0,96,\N,\N,\N,\N,\N,\N,14,46
17816,736,468,172,14,13,9,9,9,0,96,\N,\N,\N,\N,\N,\N,14,46
17817,736,469,172,26,17,10,10,10,0,93,\N,\N,\N,\N,\N,\N,17,46
17818,736,434,170,24,15,11,11,11,0,91,\N,\N,\N,\N,\N,\N,19,46
17819,736,401,172,9,8,12,12,12,0,85,\N,\N,\N,\N,\N,\N,112,46
17820,736,347,95,11,9,13,13,13,0,79,\N,\N,\N,\N,\N,\N,120,46
17821,736,386,66,5,2,\N,R,14,0,35,\N,\N,\N,\N,\N,\N,5,46
17822,736,427,172,6,19,\N,R,15,0,32,\N,\N,\N,\N,\N,\N,23,46
17823,736,470,170,23,12,\N,R,16,0,31,\N,\N,\N,\N,\N,\N,80,46
17824,736,341,26,18,20,\N,R,17,0,19,\N,\N,\N,\N,\N,\N,5,46
17825,736,430,95,12,14,\N,R,18,0,9,\N,\N,\N,\N,\N,\N,3,46
17826,736,456,26,19,0,\N,W,19,0,0,\N,\N,\N,\N,\N,\N,54,46
17827,736,440,172,25,0,\N,W,20,0,0,\N,\N,\N,\N,\N,\N,54,46
17828,737,289,66,3,2,1,1,1,9,82,08:03.3,7683300,\N,\N,\N,\N,1,56
17829,737,360,170,8,8,2,2,2,6,82,49.8,7733100,\N,\N,\N,\N,1,56
17830,737,408,170,9,6,3,3,3,4,82,50.3,7733600,\N,\N,\N,\N,1,56
17831,737,356,34,10,3,4,4,4,3,82,53.8,7737100,\N,\N,\N,\N,1,56
17832,737,404,172,11,4,5,5,5,2,81,\N,\N,\N,\N,\N,\N,11,56
17833,737,410,172,20,10,6,6,6,1,78,\N,\N,\N,\N,\N,\N,14,56
17834,737,386,66,4,7,7,7,7,0,78,\N,\N,\N,\N,\N,\N,14,56
17835,737,340,170,18,12,8,8,8,0,78,\N,\N,\N,\N,\N,\N,14,56
17836,737,471,66,5,17,9,9,9,0,76,\N,\N,\N,\N,\N,\N,16,56
17837,737,413,172,14,13,10,10,10,0,71,\N,\N,\N,\N,\N,\N,45,56
17838,737,430,95,15,16,11,11,11,0,70,\N,\N,\N,\N,\N,\N,69,56
17839,737,373,172,1,1,\N,R,12,0,62,\N,\N,\N,\N,\N,\N,44,56
17840,737,411,89,21,14,\N,R,13,0,62,\N,\N,\N,\N,\N,\N,21,56
17841,737,456,26,7,11,\N,R,14,0,56,\N,\N,\N,\N,\N,\N,95,56
17842,737,472,178,22,15,\N,R,15,0,31,\N,\N,\N,\N,\N,\N,67,56
17843,737,341,26,6,5,\N,R,16,0,26,\N,\N,\N,\N,\N,\N,5,56
17844,737,401,172,2,9,\N,R,17,0,11,\N,\N,\N,\N,\N,\N,6,56
17845,737,473,172,12,0,\N,W,18,0,0,\N,\N,\N,\N,\N,\N,54,56
17846,737,474,172,16,0,\N,W,19,0,0,\N,\N,\N,\N,\N,\N,54,56
17847,737,438,99,17,0,\N,W,20,0,0,\N,\N,\N,\N,\N,\N,54,56
17848,737,368,172,19,0,\N,W,21,0,0,\N,\N,\N,\N,\N,\N,54,56
17849,738,475,172,20,1,1,1,1,9,100,45:50.1,9950100,\N,\N,\N,\N,1,6
17850,738,386,6,36,2,2,2,2,6,100,3.6,9953700,\N,\N,\N,\N,1,6
17851,738,403,6,38,5,3,3,3,4,100,41.3,9991400,\N,\N,\N,\N,1,6
17852,738,476,6,40,6,4,4,4,3,98,\N,\N,\N,\N,\N,\N,3,6
17853,738,364,95,4,11,5,5,5,2,98,\N,\N,\N,\N,\N,\N,12,6
17854,738,360,170,26,7,6,6,6,1,95,\N,\N,\N,\N,\N,\N,15,6
17855,738,427,167,42,16,7,7,7,0,95,\N,\N,\N,\N,\N,\N,15,6
17856,738,477,172,32,15,8,8,8,0,93,\N,\N,\N,\N,\N,\N,17,6
17857,738,478,95,6,13,9,9,9,0,91,\N,\N,\N,\N,\N,\N,19,6
17858,738,373,172,28,3,10,10,10,0,89,\N,\N,\N,\N,\N,\N,45,6
17859,738,341,170,22,12,11,11,11,0,68,\N,\N,\N,\N,\N,\N,5,6
17860,738,347,95,2,9,12,12,12,0,59,\N,\N,\N,\N,\N,\N,98,6
17861,738,479,66,16,8,13,13,13,0,54,\N,\N,\N,\N,\N,\N,5,6
17862,738,480,172,8,14,\N,R,14,0,42,\N,\N,\N,\N,\N,\N,108,6
17863,738,356,170,24,21,\N,R,15,0,38,\N,\N,\N,\N,\N,\N,80,6
17864,738,289,66,18,4,\N,R,16,0,11,\N,\N,\N,\N,\N,\N,48,6
17865,738,404,172,30,0,\N,W,17,0,0,\N,\N,\N,\N,\N,\N,54,6
17866,738,481,172,34,0,\N,F,18,0,0,\N,\N,\N,\N,\N,\N,81,6
17867,738,418,170,14,0,\N,F,19,0,0,\N,\N,\N,\N,\N,\N,81,6
17868,738,376,99,10,0,\N,F,20,0,0,\N,\N,\N,\N,\N,\N,81,6
17869,738,482,99,12,0,\N,F,21,0,0,\N,\N,\N,\N,\N,\N,81,6
17870,739,476,6,3,2,1,1,1,9,75,01:52.1,7312100,\N,\N,\N,\N,1,39
17871,739,403,6,1,1,2,2,2,6,75,0.9,7313000,\N,\N,\N,\N,1,39
17872,739,373,172,15,11,3,3,3,4,75,13.1,7325200,\N,\N,\N,\N,1,39
17873,739,475,172,14,4,4,4,4,3,75,22.2,7334300,\N,\N,\N,\N,1,39
17874,739,386,6,2,3,5,5,5,2,75,22.3,7334400,\N,\N,\N,\N,1,39
17875,739,356,170,10,7,6,6,6,1,75,+1:20.1,7392200,\N,\N,\N,\N,1,39
17876,739,341,170,12,9,7,7,7,0,75,+1:26.7,7398800,\N,\N,\N,\N,1,39
17877,739,289,66,4,5,8,8,8,0,75,+1:29.8,7401900,\N,\N,\N,\N,1,39
17878,739,479,66,5,8,9,9,9,0,74,\N,\N,\N,\N,\N,\N,11,39
17879,739,364,95,7,6,10,10,10,0,74,\N,\N,\N,\N,\N,\N,11,39
17880,739,347,95,6,12,11,11,11,0,73,\N,\N,\N,\N,\N,\N,12,39
17881,739,360,170,11,14,12,12,12,0,73,\N,\N,\N,\N,\N,\N,12,39
17882,739,401,172,16,16,13,13,13,0,73,\N,\N,\N,\N,\N,\N,12,39
17883,739,430,95,8,17,14,14,14,0,72,\N,\N,\N,\N,\N,\N,13,39
17884,739,478,95,9,13,15,15,15,0,72,\N,\N,\N,\N,\N,\N,13,39
17885,739,418,170,17,0,\N,W,16,0,0,\N,\N,\N,\N,\N,\N,54,39
17886,739,437,172,18,0,\N,W,17,0,0,\N,\N,\N,\N,\N,\N,54,39
17887,740,403,6,4,1,1,1,1,9,30,03:03.8,7383800,\N,\N,\N,\N,1,13
17888,740,476,6,2,2,2,2,2,6,30,0.7,7384500,\N,\N,\N,\N,1,13
17889,740,386,6,6,5,3,3,3,4,30,19.5,7403300,\N,\N,\N,\N,1,13
17890,740,482,6,8,3,4,4,4,3,30,45.6,7429400,\N,\N,\N,\N,1,13
17891,740,341,170,24,4,5,5,5,2,30,+1:26.8,7470600,\N,\N,\N,\N,1,13
17892,740,364,95,20,10,6,6,6,1,30,+1:31.0,7474800,\N,\N,\N,\N,1,13
17893,740,347,95,18,9,7,7,7,0,30,+2:47.1,7550900,\N,\N,\N,\N,1,13
17894,740,475,172,14,8,8,8,8,0,30,+3:55.6,7619400,\N,\N,\N,\N,1,13
17895,740,453,170,40,13,9,9,9,0,29,\N,\N,\N,\N,\N,\N,11,13
17896,740,418,170,44,12,10,10,10,0,29,\N,\N,\N,\N,\N,\N,11,13
17897,740,430,95,22,14,11,11,11,0,28,\N,\N,\N,\N,\N,\N,12,13
17898,740,373,172,34,16,12,12,12,0,24,\N,\N,\N,\N,\N,\N,16,13
17899,740,479,66,38,7,13,13,13,0,24,\N,\N,\N,\N,\N,\N,16,13
17900,740,289,66,36,6,\N,R,14,0,24,\N,\N,\N,\N,\N,\N,80,13
17901,740,427,167,26,20,\N,R,15,0,23,\N,\N,\N,\N,\N,\N,6,13
17902,740,385,167,46,17,\N,R,16,0,20,\N,\N,\N,\N,\N,\N,67,13
17903,740,356,170,28,11,\N,R,17,0,12,\N,\N,\N,\N,\N,\N,5,13
17904,740,360,170,30,15,\N,R,18,0,9,\N,\N,\N,\N,\N,\N,80,13
17905,740,404,172,32,18,\N,R,19,0,9,\N,\N,\N,\N,\N,\N,5,13
17906,740,376,172,12,23,\N,R,20,0,9,\N,\N,\N,\N,\N,\N,44,13
17907,740,435,172,10,19,\N,R,21,0,7,\N,\N,\N,\N,\N,\N,80,13
17908,740,459,172,42,0,\N,W,22,0,0,\N,\N,\N,\N,\N,\N,54,13
17909,740,455,172,48,0,\N,W,23,0,0,\N,\N,\N,\N,\N,\N,54,13
17910,740,437,172,50,0,\N,W,24,0,0,\N,\N,\N,\N,\N,\N,54,13
17911,740,477,172,16,0,\N,W,25,0,0,\N,\N,\N,\N,\N,\N,54,13
17912,740,481,172,16,0,\N,W,26,0,0,\N,\N,\N,\N,\N,\N,54,13
17913,741,394,6,50,12,1,1,1,9,52,14:17.5,8057500,\N,\N,\N,\N,1,55
17914,741,364,95,12,5,2,2,2,6,52,0.1,8057600,\N,\N,\N,\N,1,55
17915,741,373,172,8,9,3,3,3,4,52,+1:01.0,8118500,\N,\N,\N,\N,1,55
17916,741,404,172,6,10,4,4,4,3,52,+1:10.3,8127800,\N,\N,\N,\N,1,55
17917,741,360,170,4,8,5,5,5,2,52,+1:41.8,8159300,\N,\N,\N,\N,1,55
17918,741,289,66,22,6,6,6,6,1,52,+1:41.9,8159400,\N,\N,\N,\N,1,55
17919,741,347,95,10,13,7,7,7,0,52,+3:15.4,8252900,\N,\N,\N,\N,1,55
17920,741,456,170,42,15,8,8,8,0,51,\N,\N,\N,\N,\N,\N,11,55
17921,741,403,6,16,1,9,9,9,0,50,\N,\N,\N,\N,\N,\N,12,55
17922,741,481,172,30,25,10,10,10,0,49,\N,\N,\N,\N,\N,\N,13,55
